"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"P33240","CSTF2","Cleavage stimulation factor subunit 2",3.27646660304715e-17,-1.13762027490327,-0.342457826421388,3.056114248282e-16,15.5148304143401,"Downregulated"
"P33316","DUT","Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",6.54488653809026e-10,-0.390266343259023,-0.117481875619062,2.69176031665013e-09,8.56996361376103,"Unchanged"
"P33402","GUCY1A2","Guanylate cyclase soluble subunit alpha-2",0.0595035637101433,0.195352086387953,0.0588068377183153,0.0854140076330733,1.06847090051839,"Unchanged"
"P33778","H2BC3","Histone H2B type 1-B",0.736485208938453,-0.0611193867945401,-0.0183987687417456,0.782988218795774,0.106244772489283,"Unchanged"
"P33991","MCM4","DNA replication licensing factor MCM4",0.000283504849567784,-0.549603342432978,-0.165447091789509,0.000609734454936267,3.21485926312815,"Unchanged"
"P33992","MCM5","DNA replication licensing factor MCM5",0.131897255979758,-0.151414397997631,-0.0455802755726913,0.174403948871757,0.758443685952772,"Unchanged"
"P33993","MCM7","DNA replication licensing factor MCM7",0.00151819312952667,-0.488771755249242,-0.147134959363356,0.00293875463123486,2.53183667345419,"Unchanged"
"P34059","GALNS","N-acetylgalactosamine-6-sulfatase",0.0479474879162632,-0.181019111029896,-0.0544921822084272,0.0702150062049718,1.15357006143783,"Unchanged"
"P34741","SDC2","Syndecan-2",6.14521353768496e-05,0.421538046870722,0.126895596421697,0.000144619176904276,3.83977411456917,"Unchanged"
"P34896","SHMT1","Serine hydroxymethyltransferase, cytosolic",0.00014205599410506,-0.30013612408802,-0.0903499761328208,0.000318436412151603,3.49697727795584,"Unchanged"
"P34897","SHMT2","Serine hydroxymethyltransferase, mitochondrial",1.15412929938051e-38,-1.80437298662107,-0.543170392338745,2.74324595194133e-36,35.5617352529925,"Downregulated"
"P34903","GABRA3","Gamma-aminobutyric acid receptor subunit alpha-3",0.939160497680595,0.00849081532379437,0.00255599010010552,0.953126223573666,0.0208495814481886,"Unchanged"
"P34913","EPHX2","Bifunctional epoxide hydrolase 2",0.289746606504393,0.13045165850362,0.039269862193704,0.350205744105695,0.455676734857518,"Unchanged"
"P34931","HSPA1L","Heat shock 70 kDa protein 1-like",0.215212984875496,0.252599188190903,0.0760399325258326,0.269001903193029,0.570244647345896,"Unchanged"
"P34932","HSPA4","Heat shock 70 kDa protein 4",4.54091509886015e-19,0.52995424405535,0.159532123790091,5.4153162242981e-18,17.2663761779199,"Unchanged"
"P34947","GRK5","G protein-coupled receptor kinase 5",0.724662109042063,0.0389337493378594,0.0117202263943584,0.773713741887692,0.111419689593226,"Unchanged"
"P34949","MPI","Mannose-6-phosphate isomerase",0.00424974678296154,0.218882015237604,0.0658900520978994,0.00761661585412218,2.11823794760237,"Unchanged"
"P35052","GPC1","Glypican-1",1.01343725909973e-08,-0.547630815893686,-0.164853302133939,3.64403913770183e-08,7.43841696726527,"Unchanged"
"P35080","PFN2","Profilin-2",0.00262582736725526,0.556029238600733,0.167381479285025,0.00488788226910357,2.31087926317762,"Unchanged"
"P35080-2","PFN2","Isoform IIb of Profilin-2",4.12241678331231e-06,0.284062278908419,0.0855112665881019,1.1086936748877e-05,4.95518843012014,"Unchanged"
"P35219","CA8","Carbonic anhydrase-related protein",0.00177036821723935,-0.379334140512705,-0.11419095467374,0.0033954224044048,2.46910619001652,"Unchanged"
"P35221","CTNNA1","Catenin alpha-1",1.67716600038079e-11,-0.685351898667612,-0.206311479084213,8.28130747895758e-11,10.0819010900184,"Unchanged"
"P35222","CTNNB1","Catenin beta-1",0.350554465735177,-0.0443737230297803,-0.0133578216512495,0.413125650933933,0.383917838881528,"Unchanged"
"P35232","PHB1","Prohibitin 1",0.699099104301426,0.0185494832431701,0.00558395086026061,0.751190978324198,0.124249636513439,"Unchanged"
"P35237","SERPINB6","Serpin B6",0.041397476747329,-0.24622024047293,-0.0741196779219504,0.0616845670599522,1.20982347906365,"Unchanged"
"P35240","NF2","Merlin",0.796437505123121,-0.0228785486215495,-0.00688712939234324,0.8347364398062,0.0784506272782931,"Unchanged"
"P35241","RDX","Radixin",5.69790186542798e-08,-0.585787555204497,-0.176339625203224,1.86671281171079e-07,6.72892249184364,"Unchanged"
"P35244","RPA3","Replication protein A 14 kDa subunit",0.00554203990668777,-0.280563691909234,-0.0844580869589072,0.00973033140010157,2.01187236807857,"Unchanged"
"P35249","RFC4","Replication factor C subunit 4",9.63331349847931e-08,-0.611233480113156,-0.183999611868143,3.0741865715286e-07,6.51226977882503,"Unchanged"
"P35250","RFC2","Replication factor C subunit 2",0.00473268887296424,-0.372271634985314,-0.112064928665452,0.00843174577444883,2.07408249634624,"Unchanged"
"P35251","RFC1","Replication factor C subunit 1",0.0406218164399919,0.219997772117229,0.0662259283865349,0.0606336467563587,1.21728631072701,"Unchanged"
"P35268","RPL22","Large ribosomal subunit protein eL22",0.0159189164059608,-0.290583702270387,-0.0874744106344784,0.0258490202087839,1.58755591392334,"Unchanged"
"P35269","GTF2F1","General transcription factor IIF subunit 1",1.01650310833147e-14,-1.13300076795807,-0.341067216265705,6.9260076564547e-14,13.1595170326892,"Downregulated"
"P35270","SPR","Sepiapterin reductase",4.50114160930705e-18,-0.663561245185307,-0.199751838760919,4.69385311844985e-17,16.3284705046064,"Unchanged"
"P35368","ADRA1B","Alpha-1B adrenergic receptor",0.00024944001775025,0.362059517413078,0.108990774956962,0.000541540170819677,3.26636932238447,"Unchanged"
"P35475","IDUA","Alpha-L-iduronidase",0.318645923196952,-0.10078910584878,-0.0303405440966348,0.379938825219961,0.420286324457304,"Unchanged"
"P35498","SCN1A","Sodium channel protein type 1 subunit alpha",0.463000511241241,0.0779698128812027,0.0234712524335499,0.52821293015324,0.27719097188057,"Unchanged"
"P35520","CBS","Cystathionine beta-synthase",1.5587307099672e-17,-1.48394232748829,-0.446711152409398,1.51542042084681e-16,15.8194668647695,"Downregulated"
"P35527","KRT9","Keratin, type I cytoskeletal 9",0.524026089623591,0.313560719767416,0.0943911821119801,0.588483518373316,0.23026569591274,"Unchanged"
"P35542","SAA4","Serum amyloid A-4 protein",5.84789560114061e-05,0.505956991940081,0.152308231089884,0.00013791630668163,3.86038438151693,"Unchanged"
"P35555","FBN1","Fibrillin-1",9.98727039478202e-06,0.617134772107156,0.185776077771509,2.57739628720451e-05,4.58881880142796,"Unchanged"
"P35573","AGL","Glycogen debranching enzyme",0.00338881943301833,0.1904561518334,0.057333014560587,0.00621418790949598,2.20661561834475,"Unchanged"
"P35579","MYH9","Myosin-9",0.0908865811118376,0.176262926213553,0.0530604279137866,0.125048598355806,0.902921171824327,"Unchanged"
"P35580-2","MYH10","Isoform 2 of Myosin-10",1.47978207742788e-11,0.748637140874195,0.225362235271254,7.35410083612859e-11,10.1334704195754,"Unchanged"
"P35580-3","MYH10","Isoform 3 of Myosin-10",0.000426469948800083,0.152436654339661,0.0458880053949001,0.000895014987909835,3.04816969193321,"Unchanged"
"P35606","COPB2","Coatomer subunit beta'",6.70172014889657e-09,-0.392452689182981,-0.118140031323071,2.45979536668499e-08,7.60910102087063,"Unchanged"
"P35609","ACTN2","Alpha-actinin-2",2.73879973177336e-18,1.80322975086615,0.542826244084399,2.92690644203314e-17,16.5335911594788,"Upregulated"
"P35609-2","ACTN2","Isoform 2 of Alpha-actinin-2",1.11430862566501e-12,0.970693215662252,0.292207774501864,6.17438051182387e-12,11.2094066095327,"Unchanged"
"P35611-3","ADD1","Isoform 3 of Alpha-adducin",4.53714217680995e-08,0.31801967537252,0.0957334614984505,1.50358274157457e-07,6.82287266784912,"Unchanged"
"P35612","ADD2","Beta-adducin",2.15201232237314e-14,0.712888503140471,0.214600823009278,1.41274485124934e-13,12.849936266814,"Unchanged"
"P35613","BSG","Basigin",2.47619083049752e-06,-0.446452398392804,-0.13439556355236,6.83008539200455e-06,5.16557386659013,"Unchanged"
"P35637","FUS","RNA-binding protein FUS",2.48014704276763e-16,-1.34862404479437,-0.405976290356791,2.08738138776523e-15,14.6803981932588,"Downregulated"
"P35658","NUP214","Nuclear pore complex protein Nup214",3.31564339779666e-07,-0.499378467458675,-0.15032789789377,1.00020699960667e-06,5.99991011051629,"Unchanged"
"P35659","DEK","Protein DEK",5.65498120927337e-20,-1.53848879679763,-0.463131275829073,7.67318611722862e-19,18.1150242676268,"Downregulated"
"P35712","SOX6","Transcription factor SOX-6",1.22377358697473e-07,-2.00093971361817,-0.602342873314366,3.85886154392351e-07,6.41354080364906,"Downregulated"
"P35749","MYH11","Myosin-11",0.15518795676848,0.164355906771769,0.0494760579028554,0.201490033152219,0.695746431676959,"Unchanged"
"P35754","GLRX","Glutaredoxin-1",6.51999470557374e-08,0.451535457695212,0.135925716872123,2.11992092007169e-07,6.67368033936231,"Unchanged"
"P35813","PPM1A","Protein phosphatase 1A",3.3797826720606e-12,0.388560461428003,0.116968354018866,1.78110412526863e-11,10.7493106904707,"Unchanged"
"P35858","IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit",0.0019131844058256,0.403080245539807,0.121339244567085,0.0036500360114464,2.43770285075029,"Unchanged"
"P35908","KRT2","Keratin, type II cytoskeletal 2 epidermal",0.264550488133516,-0.439753389840137,-0.132378961036797,0.323323850124881,0.49036225828486,"Unchanged"
"P35914","HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial",0.971312832902632,0.00259921939078023,0.000782443001936354,0.978731245149088,0.00933654698385942,"Unchanged"
"P35998","PSMC2","26S proteasome regulatory subunit 7",0.655426981485041,-0.0246463359371099,-0.00741928640028119,0.711025839373054,0.148114616298049,"Unchanged"
"P36021","SLC16A2","Monocarboxylate transporter 8",0.000374738428197785,-0.343973640793378,-0.103546383596554,0.00079308320097247,3.10068124921732,"Unchanged"
"P36222","CHI3L1","Chitinase-3-like protein 1",7.0264017086685e-19,0.992131243297171,0.298661263867848,8.18124780031283e-18,17.0871804528736,"Unchanged"
"P36269","GGT5","Glutathione hydrolase 5 proenzyme",0.297205898275717,0.112098310910909,0.0337449540474506,0.357841092893365,0.446309788441388,"Unchanged"
"P36404","ARL2","ADP-ribosylation factor-like protein 2",0.494696126977437,0.0600199029108435,0.0180677911130038,0.559740709661109,0.252013105924723,"Unchanged"
"P36405","ARL3","ADP-ribosylation factor-like protein 3",0.0680073697384565,0.145324821331571,0.0437471303353117,0.0963367857803495,1.01620784775736,"Unchanged"
"P36507","MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2",3.91901175503519e-19,0.501954655958235,0.151103407906623,4.74758313312083e-18,17.323527421759,"Unchanged"
"P36542","ATP5F1C","ATP synthase subunit gamma, mitochondrial",0.00432893274782809,0.217123946970931,0.0653608208152058,0.00774645208483359,2.1108971610784,"Unchanged"
"P36543","ATP6V1E1","V-type proton ATPase subunit E 1",2.93812701484555e-30,1.29162292801889,0.388817244421025,1.79225747905579e-28,27.7465995986357,"Upregulated"
"P36551","CPOX","Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",0.968804060705817,-0.00337510808654606,-0.00101600877265844,0.976739270212841,0.0102213509380385,"Unchanged"
"P36578","RPL4","Large ribosomal subunit protein uL4",0.0297731330179052,-0.194356676084784,-0.0585071893590682,0.0457481511128892,1.33962645302257,"Unchanged"
"P36639","NUDT1","Oxidized purine nucleoside triphosphate hydrolase",0.92197531109878,0.0102132995540245,0.00307450952046295,0.940114766184008,0.0268191258917855,"Unchanged"
"P36776","LONP1","Lon protease homolog, mitochondrial",1.47797545218534e-16,-0.434378909729654,-0.130761081312443,1.2766522295631e-15,14.8939273919703,"Unchanged"
"P36871","PGM1","Phosphoglucomutase-1",3.33278736961127e-10,0.385205900589947,0.115958530584332,1.42247079496783e-09,8.84695664142816,"Unchanged"
"P36873","PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit",9.97663730251289e-05,-0.318717897099218,-0.0959436471818109,0.000229535917644264,3.63914934666618,"Unchanged"
"P36915","GNL1","Guanine nucleotide-binding protein-like 1",4.05344391820321e-06,0.172022856586853,0.051784039772446,1.09126288859316e-05,4.96207061392845,"Unchanged"
"P36952","SERPINB5","Serpin B5",0.172858986943859,0.210365568775974,0.0633263462564825,0.221595126837274,0.654439794534547,"Unchanged"
"P36954","POLR2I","DNA-directed RNA polymerase II subunit RPB9",0.0249670921086305,-0.243901725240336,-0.073421735291536,0.0389626818892439,1.40935115729616,"Unchanged"
"P36955","SERPINF1","Pigment epithelium-derived factor",2.40804111822626e-12,0.658615537814256,0.198263032492456,1.29373557505328e-11,10.8881544794867,"Unchanged"
"P36957","DLST","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",0.102743527574667,0.102870748102962,0.0309671808553852,0.139274559601215,0.856128206144875,"Unchanged"
"P36969","GPX4","Phospholipid hydroperoxide glutathione peroxidase GPX4",1.78628817811354e-27,0.66101253328697,0.198984600029214,7.28573042114595e-26,25.1375269020997,"Unchanged"
"P37108","SRP14","Signal recognition particle 14 kDa protein",1.62293072365509e-13,-0.742018497646503,-0.223369825129121,9.69398741607843e-13,12.0134975483776,"Unchanged"
"P37198","NUP62","Nuclear pore glycoprotein p62",0.00237038675692949,-0.326108597914946,-0.098168469816323,0.0044456653720038,2.35206323002244,"Unchanged"
"P37235","HPCAL1","Hippocalcin-like protein 1",1.79197468361754e-14,1.04956142989103,0.31594947268918,1.18770014367074e-13,12.9252931909935,"Upregulated"
"P37268","FDFT1","Squalene synthase",0.0043753566053326,-0.289490909864389,-0.087145447341239,0.00782749366222622,2.10637727535094,"Unchanged"
"P37275","ZEB1","Zinc finger E-box-binding homeobox 1",0.00251260718963464,0.323168590047632,0.0972834392607736,0.00469233306912804,2.32861116856194,"Unchanged"
"P37802","TAGLN2","Transgelin-2",0.00260485613696569,0.404860651725077,0.121875200233316,0.00485238611925045,2.31404464828612,"Unchanged"
"P37837","TALDO1","Transaldolase",0.00225848455083256,-0.358792018481969,-0.108007159767898,0.00424883570111595,2.3717300623862,"Unchanged"
"P37840","SNCA","Alpha-synuclein",2.49727460506103e-21,1.89184333706308,0.56950159155303,4.03131471959852e-20,19.3945532957071,"Upregulated"
"P38117","ETFB","Electron transfer flavoprotein subunit beta",0.00694043458581341,-0.250156315559368,-0.0753045545881539,0.0119939989036811,1.92103599519519,"Unchanged"
"P38159","RBMX","RNA-binding motif protein, X chromosome",1.12274765867262e-18,-1.25729192381419,-0.378482582374143,1.27078811350253e-17,16.8959268560611,"Downregulated"
"P38398","BRCA1","Breast cancer type 1 susceptibility protein",0.665489855076648,0.0474236565739989,0.014275943132841,0.720242042870676,0.14252153104331,"Unchanged"
"P38405","GNAL","Guanine nucleotide-binding protein G(olf) subunit alpha",0.00833353977334086,-0.245126066030167,-0.07379029859419,0.0141939929966984,1.84789541338753,"Unchanged"
"P38432","COIL","Coilin",0.0995058797287096,0.211563788610592,0.0636870463681019,0.135525395963247,0.867979315171499,"Unchanged"
"P38571","LIPA","Lysosomal acid lipase/cholesteryl ester hydrolase",0.836508180476329,-0.0225092756292087,-0.00677596714506003,0.869672627337251,0.0606441989876229,"Unchanged"
"P38606-2","ATP6V1A","Isoform 2 of V-type proton ATPase catalytic subunit A",2.30319034452171e-29,1.32895658276683,0.400055794347918,1.27007128358305e-27,26.8961719032976,"Upregulated"
"P38646","HSPA9","Stress-70 protein, mitochondrial",1.97218859839512e-08,-0.284114919516803,-0.0855271129902155,6.82444578751884e-08,7.16593261186162,"Unchanged"
"P38919","EIF4A3","Eukaryotic initiation factor 4A-III",5.12695133199711e-20,-1.11475125616365,-0.335573565809361,7.01191974830478e-19,18.1541630630671,"Downregulated"
"P39019","RPS19","Small ribosomal subunit protein eS19",2.28970092168282e-05,-0.390210885504764,-0.117465181171537,5.69574466010814e-05,4.24444948833041,"Unchanged"
"P39023","RPL3","Large ribosomal subunit protein uL3",0.848858961162091,-0.0162582218839376,-0.00489421246322574,0.880142120831873,0.0554471945436062,"Unchanged"
"P39059","COL15A1","Collagen alpha-1(XV) chain",0.0161291078724943,0.304192877445493,0.0915711805784306,0.026134917857335,1.58277886056191,"Unchanged"
"P39060","COL18A1","Collagen alpha-1(XVIII) chain",0.72769661629414,0.0523943838802756,0.0157722811522964,0.775632097744782,0.110344226946347,"Unchanged"
"P39210","MPV17","Protein Mpv17",0.420039289539589,-0.0893701955790185,-0.0269031095876411,0.485061287116164,0.314203385161047,"Unchanged"
"P39656","DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit",4.60059663226507e-06,-0.396249856610967,-0.119283092617453,1.23440687373309e-05,4.90854166859102,"Unchanged"
"P39687","ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A",8.50208235480258e-13,-0.787343296536902,-0.237013949142568,4.76849907824688e-12,11.3216182969789,"Unchanged"
"P39748","FEN1","Flap endonuclease 1",2.03868568877476e-11,-1.16158465391642,-0.349671823331806,9.92419523497487e-11,10.0033047006032,"Downregulated"
"P39880","CUX1","Homeobox protein cut-like 1",0.826098343308841,-0.0207253336384268,-0.00623894709531019,0.860295494852371,0.0653523513825374,"Unchanged"
"P40121","CAPG","Macrophage-capping protein",2.30215469177083e-28,1.58507999520385,0.477156624083278,1.072212992593e-26,25.9697189344944,"Upregulated"
"P40123","CAP2","Adenylyl cyclase-associated protein 2",1.09064853270537e-15,1.2557046050564,0.378004751815369,8.30700589606422e-15,14.0805554812854,"Upregulated"
"P40145","ADCY8","Adenylate cyclase type 8",0.0209265242390976,-0.336253160571109,-0.101222287468721,0.0331753752484131,1.47918415610803,"Unchanged"
